Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2019","2019","g","71251.4","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5511","Production","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","1805","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5511","Production","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","1839","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","1939","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5511","Production","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","1932","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5611","Importations - Quantité","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","779","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5611","Importations - Quantité","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","779","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","802","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5611","Importations - Quantité","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","798","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5072","Variation de stock","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","-5","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5072","Variation de stock","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","-16","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5072","Variation de stock","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","-6","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5072","Variation de stock","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","-7","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5911","Exportations - Quantité","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","316","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5911","Exportations - Quantité","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","359","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","383","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5911","Exportations - Quantité","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","383","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5301","Disponibilité intérieure","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","2274","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5301","Disponibilité intérieure","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","2275","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5301","Disponibilité intérieure","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","2364","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5301","Disponibilité intérieure","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","2354","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5123","Pertes","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5123","Pertes","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5142","Nourriture","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","2177","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5142","Nourriture","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","2179","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5142","Nourriture","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","2264","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5142","Nourriture","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","2255","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2016","2016","kg","32.84","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2017","2017","kg","32.66","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2018","2018","kg","33.72","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2019","2019","kg","33.39","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2016","2016","g/personne/jour","14.15","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2017","2017","g/personne/jour","14.06","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2018","2018","g/personne/jour","14.49","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2019","2019","g/personne/jour","14.44","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2016","2016","g","342472","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2017","2017","g","342540","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2018","2018","g","355018","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2019","2019","g","355907.09","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","646","Rwanda","5511","Production","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","18","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","646","Rwanda","5511","Production","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","18","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","646","Rwanda","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","19","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","646","Rwanda","5511","Production","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","19","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","646","Rwanda","5611","Importations - Quantité","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","646","Rwanda","5611","Importations - Quantité","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","646","Rwanda","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","646","Rwanda","5611","Importations - Quantité","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","646","Rwanda","5072","Variation de stock","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","646","Rwanda","5072","Variation de stock","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","-1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","646","Rwanda","5072","Variation de stock","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","-2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","646","Rwanda","5072","Variation de stock","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","-2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","646","Rwanda","5911","Exportations - Quantité","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","646","Rwanda","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","646","Rwanda","5911","Exportations - Quantité","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","646","Rwanda","5301","Disponibilité intérieure","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","18","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","646","Rwanda","5301","Disponibilité intérieure","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","19","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","646","Rwanda","5301","Disponibilité intérieure","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","20","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","646","Rwanda","5301","Disponibilité intérieure","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","21","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","646","Rwanda","5142","Nourriture","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","18","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","646","Rwanda","5142","Nourriture","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","19","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","646","Rwanda","5142","Nourriture","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","20","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","646","Rwanda","5142","Nourriture","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","21","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","646","Rwanda","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2016","2016","kg","1.52","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","646","Rwanda","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2017","2017","kg","1.57","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","646","Rwanda","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2018","2018","kg","1.66","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","646","Rwanda","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2019","2019","kg","1.67","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","646","Rwanda","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2016","2016","g/personne/jour","0.51","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","646","Rwanda","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2017","2017","g/personne/jour","0.53","E","Valeur estimée"
